Control_ct,Control_hsat3,Control_hsat1,Control_mon,Control_hsat2,Control_dhor,Control_hsat5,Control_hsat4,Control_gsat,H3K9me3_ct,H3K9me3_hsat3,H3K9me3_hsat1,H3K9me3_mon,H3K9me3_hsat2,H3K9me3_dhor,H3K9me3_hsat5,H3K9me3_hsat4,H3K9me3_gsat
0.3172358962297955,0.13310611311270315,0.3337554796934296,0.311979086668015,0.33700105346183945,0.32832265743332256,0.42510665211000503,0.3431182094698079,0.2570010892064669,0.2902846264290342,0.17483063049957945,0.32781022821061406,0.33875827470820513,0.3314312798743855,0.1932624917028076,0.8668634377014554,0.31775539780298984,0.22012460076176182
0.3117984245531499,0.1133668369356603,0.20787099261540487,0.3121617940498361,0.3315647725155258,0.3503511935875472,0.3762108917520726,0.36124159454285454,0.2229892136258317,0.2974529595506062,0.10796740138932973,0.20564538971357563,0.34541914360946263,0.34650251057045234,0.27123162394983086,0.8274884240716818,0.35826874069813985,0.22077356052215372
0.3276014476525955,0.1635400732407022,0.2159622616950165,0.3413909105403058,0.3874832292591476,0.3604010835715011,0.3500680113322677,0.24771487321355304,0.2363543110504186,0.32493140544892046,0.1618278804145329,0.27498122737204483,0.3620734201670786,0.3700977254301264,0.27677019061829217,0.6846416388200753,0.34183749124352086,0.21768161725946916
0.2891045011575751,0.2246816841248132,0.24374466547223084,0.3588598453821431,0.31268339520595895,0.3858450725114221,0.33000984426729885,0.27589564669552524,0.21793889245583647,0.2812568869462606,0.28180674592897653,0.2532256155914579,0.36578606693460575,0.34507113914751253,0.31799561293790196,0.4523528388372964,0.412954113710346,0.20397015879431285
0.3052810400747446,0.18650337198768702,0.34219220493396263,0.3515272851335017,0.3424284006222451,0.3632526446961122,0.40266062284483356,0.2078034785704983,0.24273041187825384,0.31111014257360553,0.19198960099973567,0.3161333051354097,0.37025033462113915,0.34231011130215067,0.2609954539936212,0.5854232771517113,0.2939051407965645,0.23223530952988586
0.3169737465796968,0.20269029101415648,0.3332960477072608,0.3308852965611392,0.3286074976311217,0.4017770059937849,0.3327005225623768,0.2852376489173288,0.2379465575166126,0.31283840345766256,0.19702871539233088,0.33509423419733575,0.33693833061316286,0.48310786147008744,0.27278046475992224,0.5433634759399156,0.34031442531422373,0.20060114871756238
0.29593719787201844,0.21920849759329017,0.3505172572852729,0.3398764104057478,0.35694736905869756,0.36244338689936123,0.33543331734016135,0.271029950485534,0.24154259525507782,0.27756190143228554,0.23435008379877226,0.4038838276038238,0.3486072901404479,0.43406690423554944,0.29398185500229723,0.5748586645168873,0.3117434092348906,0.250867949277767
0.30597638469735255,0.4662193640799065,0.40031003439386625,0.3414301270822025,0.2989564554935257,0.3262203671517948,0.31781300736014656,0.304636729103373,0.21059600719981172,0.2625262783402293,0.5045477727810377,0.43018673101731253,0.3599450301591609,0.3165853450380259,0.2573448861164673,0.6058455263232085,0.3501258623738737,0.2757786362475027
0.29174684624809344,0.43914553227345104,0.3775907627218794,0.32573601334751084,0.3180615574475863,0.34464728532819633,0.3029280728262726,0.31712419053921975,0.21948657316627984,0.26547375194514256,0.4484340040374724,0.37091442649500406,0.36276236571478143,0.32452573292156645,0.27185160842555117,0.44521564150136406,0.31179851193273295,0.2539826493086811
0.31864870523447836,0.15565415399292443,0.37552060917107716,0.34172526433262385,0.31944543192845054,0.38010067303943756,0.007928611900884643,0.29937872268047194,0.24198466881542155,0.2974752299323267,0.1591221869003128,0.401758205414812,0.3835640117544802,0.29680116903690495,0.2793461604356693,0.0050487494547012774,0.34964286986051984,0.23961360754711433
0.3387914135972637,0.20779968659929188,0.4003174196873626,0.33274794647341405,0.3594597197295019,0.3706297886409904,0.20494184827359424,0.33118723583205567,0.20720176266132204,0.3003484112400398,0.2446485875314223,0.37644781842142927,0.37942118899809707,0.35370806431712615,0.21908401895301782,0.2617626387040181,0.37611734342176845,0.20239995331048583
0.3176599838037832,0.1379659900423605,0.36900357831542474,0.3352590495288286,0.2984363234528134,0.3304202428216411,0.30931601704717093,0.3414656272469604,0.2879580124918801,0.290267405238931,0.1551192643865139,0.28176964778064856,0.38157681152858786,0.28391693357887926,0.23403860571686225,0.385893337757466,0.3917426390560603,0.2521889400600416
0.2965337152743873,0.1424629091870026,0.40425730040423546,0.31933794003829014,0.3147905873861809,0.38046966343314365,0.2613049329583763,0.29788100230016834,0.25720205620180575,0.28033741177204,0.15097463771230923,0.3292197170137901,0.3616936325593658,0.25682679420172744,0.2716256746056886,0.27285764177517313,0.3299803206694837,0.2678609976960432
0.3031454318834073,0.12590467504002595,0.39137874347383983,0.32590000466538716,0.32476983429085376,0.3898821898389794,0.352814953234811,0.3523633686503237,0.2825733089719555,0.27943596430256934,0.12497694117317727,0.3406699004740924,0.35372606666680145,0.31468096560896713,0.26706849300726965,0.35129818163104765,0.368238456580738,0.26955581587227645
0.2820756584468273,0.19032554246442893,0.3874520941267916,0.3274217332976671,0.3079900540919166,0.36896427165059315,0.29226661225936307,0.33509998542534364,0.1793613961644684,0.26936024930910857,0.26697953532997304,0.29416660703871833,0.3888088272700609,0.3636396432224954,0.24934601343875845,0.35897847484351714,0.389967242826557,0.21508172392066335
0.30832377075391854,0.1653704037481472,0.30705678409477805,0.3298306564989381,0.2859276664512759,0.35257004992824226,0.3830819627984323,0.33939489768903985,0.17275433657341685,0.2969684057778392,0.18054542133060208,0.27513933692971665,0.38457076506737664,0.384146859528142,0.2779715839468343,0.48276154677374067,0.3353757532265911,0.25282911529357427
0.2939451933751262,0.17601273910166612,0.3604065740038856,0.3421687723485719,0.3464281059799922,0.3987511977879158,0.31304927792320414,0.3286058078173044,0.2269475040539531,0.28557667442962215,0.18311647396432879,0.3106829980740016,0.38550905017411596,0.3982740293078095,0.3368850141195695,0.4159514744222081,0.3765647826436263,0.3564363938423304
0.3154140555269562,0.12487666854373301,0.3520921442989506,0.31459822570053914,0.2795308478548812,0.3994283003547836,0.30650078345351595,0.30435302186192065,0.31271534714679106,0.3009735873854675,0.16888292405514946,0.30099996832317544,0.3596319360851519,0.27813962441673246,0.32326255945411825,0.45854332429451233,0.28020734564058414,0.3917823288563146
0.28765754659211773,0.21349830816629692,0.36061467881005965,0.3217609466573971,0.35804889159966546,0.3687791595927712,0.34638738082740433,0.3385157330916826,0.25270888544210685,0.26902700009732256,0.22960623673182606,0.3207346553349089,0.3507242082322618,0.36831885524958413,0.28730552876227433,0.47301656741885967,0.4295330677323365,0.25731454457956926
0.28682286541223395,0.39547591628060574,0.34270774544609284,0.32791217182650917,0.3653929836004338,0.348396158874062,0.3836242915561694,0.31136828938836303,0.18687852341483197,0.2733696171707878,0.45013489482184726,0.3135406600503889,0.3524777875793001,0.37776353527490625,0.2475174084774722,0.4749940259325392,0.3978244323211841,0.19770392647537224
0.30908972543497676,0.3526395258763621,0.36821941852789836,0.3203580349413838,0.3347651453718427,0.37241262270009495,0.32952568552181843,0.326661332469919,0.18990312365685763,0.29262698310451246,0.38873639675917254,0.2936490960158802,0.35240531854680207,0.30956213674121164,0.3818754660424248,0.4689126345447712,0.4325245517273094,0.1828969515995945
0.31808654367593703,0.1850954879691525,0.3813615130407583,0.32524914813683253,0.32172577536156466,0.3538958053658698,0.35178515000643035,0.27957141279697734,0.2621227923937275,0.29539179547202676,0.17933004772169686,0.27255336500018096,0.3467477231216077,0.33551270074685235,0.258496674422807,0.6136506768589721,0.3626369270168556,0.22916818778340317
0.2885691268126728,0.15960297159949022,0.3716244136768759,0.3163163136345962,0.30458609138889087,0.3466755287262448,0.34727498172917365,0.3615249829676289,0.1878638178756508,0.27273216852123155,0.17145863969934105,0.3083570619662944,0.33677811810233854,0.3588823630735086,0.25765281897802206,0.6147956026966259,0.43897023647244804,0.16459036179141562
0.31123197028721317,0.1683398226067885,0.3557956552657741,0.32594344511870244,0.3135287070243945,0.37332865766906415,0.3170510742075553,0.3689505677494204,0.2078492618822374,0.2878702690740482,0.18885496852738595,0.31365186550087054,0.34732649036817725,0.38762704549249605,0.29614162440210234,0.465167761463761,0.4225526114229806,0.19856580004605007
0.2833138489155031,0.17562274550540813,0.3553136882413643,0.33714909074573707,0.3262201480454929,0.401303452058478,0.31078044704244645,0.3314886914981032,0.22200011319503474,0.2603294519411654,0.19086978820207642,0.302620670145002,0.3425098957006174,0.3225598274708079,0.3104990016957619,0.5489769124963634,0.4172337177912892,0.20871747198390256
0.2823759655717585,0.13886459990760375,0.37399967350641755,0.3308210620874858,0.29147538109122656,0.3729035491462032,0.3591370939487893,0.37898332864124246,0.20037795951303713,0.2675451080312039,0.19459770547717964,0.2887843117031017,0.3412769763291255,0.32646202714041095,0.3011075996890468,0.625521678906708,0.41422216035983317,0.184590806032664
0.298951520395787,0.09772582461162908,0.3229925888526422,0.3152151723362347,0.3107445785247625,0.3436407346177639,0.33802501688096287,0.3379153060691498,0.1786733732423322,0.2767672269964193,0.17573275640302077,0.28565553366032714,0.3469098008281103,0.34383728686169046,0.3772658801877836,0.5233406921720675,0.37480087594520783,0.14555132949780564
0.2549483031281343,0.1467413009681437,0.3555065334051892,0.31938485378243275,0.3552469629542851,0.31395662254206047,0.32719051021766205,0.31659917341577243,0.2435369350265242,0.22517720025575377,0.19372902421800206,0.2656808473992982,0.3381734688724416,0.3437677399360845,0.26895196251788944,0.5499092859287632,0.37428772711743025,0.22778890995596937
0.28222680887401835,0.17643739559304056,0.3651239597391445,0.31425784637566645,0.27793455826740765,0.31115153394499967,0.3759673843599375,0.4037168798786012,0.2003341411631528,0.24062238492627425,0.19767243202681814,0.28336214541876803,0.3472853799333179,0.3764595119625003,0.2449796394616331,0.7495069168085113,0.3785966383886403,0.20907813242120937
0.2999467208628766,0.16900671860598307,0.35497865183012506,0.3210175929278527,0.33382972515010156,0.3944787450113488,0.3398863158735749,0.3249636367726522,0.26520916039670434,0.25945972749337604,0.18889984860874037,0.29463171376808056,0.35601910670571507,0.41056009373206964,0.4000357856189199,0.7673530660182794,0.35594977692850005,0.22296793438548065
0.3174554925969777,0.12834056159013343,0.3331394059702262,0.3295376152899693,0.30387412086575855,0.41407390893230833,0.3927673838262786,0.2866302196997407,0.2223576426073439,0.28833212398338753,0.16919926686022746,0.2999992344373276,0.3580778846237779,0.38012496477217056,0.3912207812353383,0.8646277736117117,0.32286847839785676,0.22322467158529685
0.28885416629313665,0.13477903745848963,0.414107173868529,0.31151371308675896,0.2645427982990112,0.4289901930446626,0.4211313828414829,0.32308997875593554,0.22662651296956707,0.24714075756408052,0.19531016774096518,0.38488208281028985,0.3490538829562034,0.38750090566174433,0.4352278030364641,1.1078312218097515,0.417778704867164,0.20403539334625637
0.31440044855342214,0.20652342013323408,0.4834053373408735,0.3033791918320487,0.3224527762308399,0.3669677948021997,0.46493986762880685,0.35048141674217503,0.26657629162536883,0.2778236598614436,0.22722175266055172,0.3948133019847719,0.34602703247540206,0.3481581952950738,0.6687619233098829,1.302831129823021,0.3612587839033316,0.2493749464899303
0.3071145627182583,0.21773784966507634,0.42631242273574704,0.31167650712483846,0.15523153769232684,0.35829389890862273,0.4831428227782386,0.3482081832164244,0.20635198649447425,0.27619307475195004,0.2402279332064101,0.3737809029035324,0.34483395737305567,0.18180088377493284,0.40430520696491645,1.4174794594384674,0.4316191295568937,0.1919469241433692
0.3119423939062773,0.2205397081097333,0.3797642014964524,0.315297996164375,0.2205432712285005,0.36183548761917583,0.44106834818738583,0.3028396608499203,0.21098787903346367,0.2752961429644258,0.227901202156193,0.2948766244478755,0.3416172379064657,0.28656417079060403,0.47651491194679396,1.1867064756175734,0.47491471485268716,0.22338412400873472
0.2812879955958083,0.1389238883768637,0.3689950131014936,0.3177406165260136,0.36315351603549756,0.33914907869766436,0.36982017495366765,0.3121730715823028,0.2763042078934174,0.2527158602264924,0.1549840351300141,0.33693400185108574,0.36244759483439176,0.4314482127993338,0.29997383365200575,0.8543253820606195,0.452347019357994,0.24961791798042177
0.28023319486757653,0.13780072858637119,0.32006598784285323,0.31540506408527963,0.3289351118821377,0.328487110705296,0.36293520306735033,0.3813165164572777,0.2832522717051186,0.24301937158737003,0.16372374630793338,0.32824631186479364,0.36050268233039506,0.3538612167735573,0.27288480279196575,0.7879828027424546,0.5748623356230188,0.20433247908786079
0.2799099425915138,0.16031673992712908,0.3820114334795353,0.31923991958660003,0.32121271006585045,0.3977525690307345,0.38198230035498515,0.33932989361908117,0.239854665143986,0.2773228493630907,0.16207389630020252,0.36313771929377103,0.35098362289041624,0.3482238907724349,0.23393295993149202,0.789592732938235,0.5461956804835321,0.21756084172576037
0.3139247500871652,0.1454189805510344,0.33766604836277553,0.32272137418130287,0.37336235254392997,0.36313502449153046,0.35313421936030626,0.3170951674177931,0.18197916357296853,0.29646573766556045,0.18538897584594785,0.34319954009581294,0.34705564669953853,0.36584729937584165,0.2687337665791938,0.8055462591826518,0.5544970638740975,0.17035090421957116
0.32111529906859676,0.13049164154379286,0.38403355802013056,0.3361385906173125,0.32045459616660166,0.38607976532152294,0.42008749431633147,0.37329506921209765,0.2325051242101065,0.29441137428502423,0.1801454263478644,0.35056590752250716,0.35386291855408397,0.3384496146859924,0.24846221026790377,0.8939342521486721,0.5165534027328795,0.23082806666591982
0.30680156092865496,0.11771388102708776,0.3508536172777881,0.31174338338799645,0.31573150910627845,0.41289571800949626,0.4101956215367212,0.3589738106446172,0.27724779811626254,0.2856532406467764,0.14627232095706613,0.3274027626338209,0.3270236851312671,0.3019608163716101,0.33384293282203015,0.8597262435873452,0.49526751290130605,0.21636164827569204
0.29391964638776186,0.12798374841767474,0.3290257730223683,0.30162090008043524,0.36502613754427143,0.35518623923335113,0.4040256428798623,0.3608700192897162,0.25663960986707324,0.260223670726729,0.1417961832177979,0.33897761486471845,0.3279140719149009,0.3579228792614592,0.30103637765349694,0.7969564043399625,0.47937384832424595,0.2053208040156973
0.32867753122630033,0.18864190473334747,0.3374598137605564,0.2996546841897099,0.32148030582295617,0.3467249364195389,0.3934033264012559,0.3119189241060722,0.25619635893330095,0.3031997583221016,0.22966524820642895,0.2929871820206987,0.32197527742872495,0.3086749532512271,0.3195121060914693,0.7816125903952627,0.42466234634789096,0.254113038179582
0.2973700220903464,0.28788887886761033,0.32393344372349975,0.2991427747025767,0.32748983056810116,0.3586393122669874,0.33440810544635446,0.29042762544258444,0.1858511360201218,0.26525208711649784,0.3025352622662526,0.32597931405534203,0.3014140599003371,0.34343413311364257,0.31147209869274467,0.7586988451258472,0.2977792618971739,0.206607718633602
0.27363423730733893,0.09656377001697157,0.35388568329294817,0.2989183342261467,0.2994380072999865,0.38185924360255996,0.4053780576873838,0.33884113926453036,0.21210898068380257,0.24814173965027111,0.09615566677857611,0.3609272796012867,0.3121512376996168,0.3116872002867611,0.2989420974818969,0.8085076831458703,0.3366667466467658,0.2245326027504603
0.3212200676503873,0.2183326780111449,0.3423317354563053,0.31081175277242407,0.34795123513616844,0.40575398534121304,0.2955883259482089,0.3217300792072219,0.1437071097926156,0.30768790226684856,0.24595681632251212,0.3419361595142035,0.3578706069180435,0.2823521409719303,0.22516849045861365,0.6173058262136053,0.3869115478624541,0.14605658946626635
0.3114716714512131,0.185332405816813,0.34372837276055573,0.3459714477913517,0.3345567201437616,0.3605227494583639,0.2680197610827997,0.3275529013652459,0.20637249766919924,0.26603868082240834,0.2454525187405114,0.3306159274769118,0.36995773724142617,0.3230723114248717,0.21635978850585677,0.5698927763693825,0.4581741540215171,0.18979564265764076
0.297327800879427,0.22849781528894814,0.32771879332513204,0.3232138379721302,0.4255789769014695,0.33539126313352263,0.27234618035707886,0.3566941285974538,0.2433852454788988,0.25833024306431235,0.22566224563161583,0.30971454454132036,0.3439506500921874,0.4035916083226318,0.2160173928574226,0.6096378782757622,0.3838420235897029,0.21817596760420943
0.2749191919049828,0.24908632722752927,0.3498776619991984,0.3111131001472492,0.45239771578118904,0.3892465499313251,0.30827534021641323,0.32771890492338607,0.16943697148293463,0.2524276912707678,0.2896010709967229,0.3721972557196152,0.3360645145201896,0.4591299301973152,0.3397073271042446,0.5633463332902914,0.34086954109661727,0.15638270456621436
0.2905920018994695,0.23845333144525863,0.35442699514951514,0.3267196032060882,0.36545454252491855,0.3801647869868953,0.2971860116492652,0.33693257135005067,0.26638695041533167,0.29579874500520364,0.2819555026574571,0.38127873316748295,0.3319120077108991,0.45634797111340536,0.33447720762300354,0.6010886282218921,0.3708211446348857,0.21404638180932606
0.2904406157983363,0.18708056726487846,0.36133853445463904,0.3034202421721396,0.3158280746538388,0.37290788093908084,0.3521776880574074,0.35201392371559065,0.25597158783963675,0.290295337887044,0.1992917063877083,0.370608086290802,0.3228400999523759,0.2906551307275292,0.34658632396474204,0.6854654168098883,0.348347544902133,0.2647977406000593
0.2963712561394425,0.14298866946422048,0.3548490974654916,0.3173351303023199,0.31605289253309676,0.37649061471580536,0.4402791977988336,0.3650426570846824,0.2498754974234534,0.26017905270269487,0.1905275642365154,0.3261719341016003,0.3372643649281785,0.35400356296219404,0.4996530288523205,0.8635633029800907,0.3395100759335076,0.26315135895834163
0.28385971433935253,0.12115818987215674,0.3966859213089696,0.31395929855766713,0.2773780757860908,0.33293060772312566,0.47614857492721363,0.3048076370145779,0.22459742027980006,0.27504741853400694,0.14099144902746882,0.37231204738826457,0.33904839642088935,0.2683378292312595,0.3902118811808267,0.8516117174626302,0.3955420922362863,0.2920133757988478
0.28149572800595907,0.16140189595917906,0.35755729599377906,0.3119100484377875,0.360280266256448,0.3145414294519959,0.45453506830964874,0.2918964060788796,0.21501067369632165,0.2699496468014645,0.23051501006894,0.32728371603057915,0.3344330702134684,0.39651573258739314,0.29782322709787934,0.7025029272245848,0.3871186376253372,0.2820763063788623
0.2854520241215941,0.23058691010945648,0.3390140455818093,0.31273653048338174,0.34927992274744624,0.37093454246619484,0.6179066180248008,0.2832945079307274,0.20401515142934631,0.25811689261462206,0.2764933521730337,0.32173539870588835,0.3682577330170944,0.2906333252012008,0.3892256801120721,0.7339469700189366,0.34231756877032155,0.25297485694059674
0.26763109514706984,0.20985120246087755,0.3149391795484718,0.32197458672311674,0.33465671681051434,0.3931847075901691,0.3818420705032357,0.33029820242856267,0.09604618909246067,0.24551619636385905,0.24434212259237467,0.2956749437136742,0.38789607140013,0.30845048952764953,0.3604577087197072,0.5944909811339242,0.37654745066828627,0.18252617899743487
0.27345213147466,0.244333093382051,0.34193945040406604,0.3171584214710009,0.38027426807206105,0.3667012479666102,0.4024742196613316,0.40392952079117894,0.1560435394799698,0.26416174587976976,0.25730434615276704,0.3219502574539139,0.3787917543836656,0.3661375534918445,0.31557289679322065,0.4958893079947091,0.39550577957583855,0.20566478432691557
0.2573713707661438,0.3798662196751823,0.35546189630489033,0.31315966317569505,0.38405551424834167,0.3838893730084429,0.29323834240698554,0.3839099257627154,0.23479157277180238,0.2709368705240799,0.39149558657620803,0.32185036344328166,0.3671951834405363,0.38681278025273846,0.3198812245129853,0.41597963402820004,0.4250336839163401,0.22560153434210337
0.251052769019368,0.29586290376128177,0.3394391917671474,0.32424370017368587,0.33445706459470637,0.35213864967907466,0.34797510972649703,0.3333688245107037,0.17457063340271192,0.23649600178304622,0.3158178688205788,0.3266387858834497,0.39034624232968396,0.3545506232844222,0.31516249983598954,0.39848908183924414,0.37035291627525113,0.17325081643299783
0.27195104206811344,0.1843681351482883,0.3501426898235645,0.3101978958473017,0.3066855654414507,0.3803873810279014,0.2783493601739437,0.41887983334217965,0.2040991340325199,0.2626884387598308,0.27351982788676493,0.39306236425168767,0.3656685494248784,0.2923331176325541,0.2268500417144276,0.33248849303262085,0.4445423063635156,0.18384280073039877
14,2,2,17,1,1,1,1,2
